client_id,round_number,hierarchy,num_samples,set,accuracy,loss
f2365_62,1,,166,test,0.0,3.594552993774414
f2369_56,1,,178,test,0.0,3.387641429901123
f2370_67,1,,177,test,0.0,3.6220626831054688
f2381_54,1,,155,test,0.0,3.8875882625579834
f2388_79,1,,174,test,0.05555555555555555,3.7650270462036133
f2393_90,1,,177,test,0.1111111111111111,3.657857656478882
f2417_81,1,,173,test,0.16666666666666666,3.358304977416992
f2486_95,1,,150,test,0.0,3.8746817111968994
f2502_59,1,,32,test,0.0,3.238248586654663
f2512_54,1,,176,test,0.05555555555555555,4.173375129699707
f2527_72,1,,143,test,0.06666666666666667,3.6277883052825928
f2564_59,1,,154,test,0.1875,3.4230451583862305
f2574_64,1,,172,test,0.16666666666666666,3.67736554145813
f2588_72,1,,167,test,0.17647058823529413,3.6985230445861816
f3101_07,1,,174,test,0.1111111111111111,3.5487923622131348
f3115_25,1,,171,test,0.2222222222222222,3.4659957885742188
f3122_40,1,,8,test,0.0,3.150994300842285
f3135_37,1,,183,test,0.05263157894736842,3.493844985961914
f3137_47,1,,180,test,0.0,3.534113883972168
f3140_49,1,,175,test,0.05555555555555555,3.489842653274536
f3152_47,1,,170,test,0.0,3.752394914627075
f3209_08,1,,182,test,0.05263157894736842,3.7544777393341064
f3220_48,1,,179,test,0.05555555555555555,3.352019786834717
f3273_45,1,,175,test,0.0,3.756087064743042
f3304_23,1,,184,test,0.10526315789473684,3.6325929164886475
f3313_11,1,,173,test,0.05555555555555555,3.5721516609191895
f3329_30,1,,179,test,0.16666666666666666,3.6086833477020264
f3342_24,1,,182,test,0.0,3.6041476726531982
f3359_42,1,,172,test,0.0,3.676907777786255
f3364_36,1,,178,test,0.1111111111111111,3.45561146736145
f3396_07,1,,180,test,0.0,3.7955589294433594
f3404_40,1,,179,test,0.05555555555555555,3.6229138374328613
f3407_40,1,,176,test,0.0,3.8244717121124268
f3443_42,1,,149,test,0.0,3.744676351547241
f3444_07,1,,183,test,0.10526315789473684,3.6688172817230225
f3505_39,1,,181,test,0.05263157894736842,3.6390907764434814
f3520_45,1,,150,test,0.2,3.2938153743743896
f3535_09,1,,178,test,0.0,3.575627565383911
f3566_36,1,,126,test,0.07692307692307693,3.1969358921051025
f3579_30,1,,153,test,0.125,3.835869789123535
f3634_16,1,,174,test,0.0,3.7400271892547607
f3635_09,1,,155,test,0.0625,3.715371608734131
f3673_48,1,,179,test,0.0,3.870107889175415
f3679_06,1,,177,test,0.05555555555555555,3.941784381866455
f3733_48,1,,182,test,0.05263157894736842,3.401925802230835
f3808_45,1,,168,test,0.0,3.7689738273620605
f3811_12,1,,181,test,0.0,3.428466320037842
f3839_11,1,,153,test,0.0625,3.5623178482055664
f3847_24,1,,133,test,0.0,3.79091477394104
f3860_20,1,,166,test,0.11764705882352941,3.638012409210205
f3868_35,1,,5,test,0.0,3.2751073837280273
f3904_45,1,,153,test,0.0625,3.8435094356536865
f3909_46,1,,169,test,0.11764705882352941,3.3287198543548584
f3933_30,1,,179,test,0.16666666666666666,3.4188058376312256
f3938_46,1,,162,test,0.058823529411764705,3.8341212272644043
f3943_12,1,,180,test,0.0,3.6334190368652344
f3964_40,1,,162,test,0.0,3.5143351554870605
f3997_45,1,,169,test,0.058823529411764705,3.6716248989105225
f4002_46,1,,182,test,0.0,3.574357748031616
f4033_05,1,,170,test,0.0,3.583235025405884
f4034_28,1,,177,test,0.05555555555555555,3.6691789627075195
